delta time[s],outdoor temperature[°C],flow temperature[°C],return flow temperature[°C],f-r diff[K],room temperature[°C],pump I/O,boiler heating temperature[°C],pressure[bar],drinking water temperature boiler[°C],drinking water temperature house supply[°C],boiler I/O
20858400,17.46,56.177841,50.126464,6.0513764,22.632462,1,56.217538,20.524527,18.329388,15.238,1
20858400,17.46,56.177841,50.126464,6.0513764,22.632462,1,56.217538,20.524527,18.329388,15.238,1
20859480,17.772,56.093976,50.042708,6.051268,22.714539,1,56.135461,20.24589,18.383583,15.3316,1
20861640,18.396,55.93768,49.890673,6.0470075,22.874401,1,55.975599,19.741565,18.491491,15.5188,1
20862000,18.5,55.913035,49.867244,6.0457915,22.900531,1,55.949469,19.664298,18.509412,15.55,1
20862000,18.5,55.913035,49.867244,6.0457915,22.900531,1,55.949469,19.664298,18.509412,15.55,1
20862000,18.5,55.913035,49.867244,6.0457915,22.900531,1,55.949469,19.664298,18.509412,15.55,1
20863080,18.914,55.813761,49.773869,6.0398916,23.007003,1,55.842997,19.357942,18.580831,15.6742,1
20865240,19.742,55.609081,49.577462,6.031619,23.220394,1,55.629606,18.729411,18.723306,15.9226,1
20865600,19.88,55.574229,49.543558,6.030671,23.256006,1,55.593994,18.623193,18.746997,15.964,1
20865600,19.88,55.574229,49.543558,6.030671,23.256006,1,55.593994,18.623193,18.746997,15.964,1
20865600,19.88,55.574229,49.543558,6.030671,23.256006,1,55.593994,18.623193,18.746997,15.964,1
20866680,20.087,55.515301,49.482657,6.0326445,23.310485,1,55.539515,18.441788,18.782596,16.0261,1
20868840,20.501,55.410935,49.380336,6.0305982,23.416144,1,55.433856,18.131294,18.853557,16.1503,1
20869200,20.57,55.394909,49.36532,6.0295882,23.433499,1,55.416501,18.085143,18.865357,16.171,1
20869200,20.57,55.394909,49.36532,6.0295882,23.433499,1,55.416501,18.085143,18.865357,16.171,1
20869200,20.57,55.394909,49.36532,6.0295882,23.433499,1,55.416501,18.085143,18.865357,16.171,1
20869848,20.7806,55.347485,49.322382,6.0251032,23.487075,1,55.362925,17.952147,18.901367,16.23418,1
20871144,21.2018,55.244656,49.225003,6.0196529,23.596228,1,55.253772,17.659262,18.973357,16.36054,1
20872800,21.74,55.109156,49.094002,6.0151537,23.735879,1,55.114121,17.275882,19.065182,16.522,1
20872800,21.74,55.109156,49.094002,6.0151537,23.735879,1,55.114121,17.275882,19.065182,16.522,1
20872800,21.74,55.109156,49.094002,6.0151537,23.735879,1,55.114121,17.275882,19.065182,16.522,1
20873880,21.962,55.050349,49.034495,6.015854,23.792518,1,55.057482,17.11056,19.103017,16.5886,1
20876040,22.406,54.939471,48.926687,6.0127838,23.906146,1,54.943854,16.808716,19.178535,16.7218,1
20876400,22.48,54.921837,48.910128,6.0117081,23.925132,1,54.924868,16.762143,19.1911,16.744,1
20876400,22.48,54.921837,48.910128,6.0117081,23.925132,1,54.924868,16.762143,19.1911,16.744,1
20876400,22.48,54.921837,48.910128,6.0117081,23.925132,1,54.924868,16.762143,19.1911,16.744,1
20880000,22.58,54.888802,48.873883,6.0149192,23.952261,1,54.897739,16.667825,19.208154,16.774,1
20880000,22.58,54.888802,48.873883,6.0149192,23.952261,1,54.897739,16.667825,19.208154,16.774,1
20880000,22.58,54.888802,48.873883,6.0149192,23.952261,1,54.897739,16.667825,19.208154,16.774,1
20883600,22.71,54.856629,48.842787,6.0138425,23.98549,1,54.86451,16.58223,19.23022,16.813,1
20883600,22.71,54.856629,48.842787,6.0138425,23.98549,1,54.86451,16.58223,19.23022,16.813,1
20883600,22.71,54.856629,48.842787,6.0138425,23.98549,1,54.86451,16.58223,19.23022,16.813,1
20884680,22.428,54.914404,48.892166,6.0222376,23.915329,1,54.934671,16.728151,19.182433,16.7284,1
20886840,21.864,55.051587,49.021605,6.0299817,23.768993,1,55.081007,17.096817,19.086491,16.5592,1
20887200,21.77,55.07696,49.046772,6.0301878,23.743953,1,55.106047,17.167416,19.070453,16.531,1
20887200,21.77,55.07696,49.046772,6.0301878,23.743953,1,55.106047,17.167416,19.070453,16.531,1
20887200,21.77,55.07696,49.046772,6.0301878,23.743953,1,55.106047,17.167416,19.070453,16.531,1
20890800,21.23,55.215038,49.183053,6.0319851,23.605686,1,55.244314,17.561235,18.978337,16.369,1
20890800,21.23,55.215038,49.183053,6.0319851,23.605686,1,55.244314,17.561235,18.978337,16.369,1
20891124,21.0815,55.242047,49.20517,6.0368771,23.570968,1,55.279032,17.631932,18.953078,16.32445,1
20891772,20.7845,55.309549,49.26513,6.0444191,23.493245,1,55.356755,17.816451,18.902306,16.23535,1
20893647,19.925332,55.526239,49.47546,6.050779,23.271313,1,55.578687,18.448647,18.755079,15.9776,1
20894400,19.58,55.615983,49.564847,6.0511357,23.182841,1,55.667159,18.72019,18.695759,15.874,1
20894400,19.58,55.615983,49.564847,6.0511357,23.182841,1,55.667159,18.72019,18.695759,15.874,1
20894400,19.58,55.615983,49.564847,6.0511357,23.182841,1,55.667159,18.72019,18.695759,15.874,1
20895234,19.434002,55.658577,49.608951,6.0496262,23.143573,1,55.706427,18.854339,18.670558,15.830201,1
20896903,19.142006,55.732856,49.682281,6.0505751,23.069171,1,55.780829,19.083889,18.620306,15.742602,1
20898000,18.95,55.779395,49.726561,6.0528336,23.02004,1,55.82996,19.226083,18.587242,15.685,1
20898000,18.95,55.779395,49.726561,6.0528336,23.02004,1,55.82996,19.226083,18.587242,15.685,1
20899669,18.732162,55.835606,49.781614,6.0539921,22.963271,1,55.886729,19.403385,18.549659,15.619649,1
20901600,18.48,55.899227,49.84342,6.055807,22.898154,1,55.951846,19.60444,18.506137,15.544,1
20901600,18.48,55.899227,49.84342,6.055807,22.898154,1,55.951846,19.60444,18.506137,15.544,1
20901600,18.48,55.899227,49.84342,6.055807,22.898154,1,55.951846,19.60444,18.506137,15.544,1
20902601,18.249184,55.9517,49.891686,6.0600136,22.840026,1,56.009974,19.7679,18.466308,15.474755,1
20904603,17.787553,56.065109,49.999836,6.0652732,22.720873,1,56.129127,20.129984,18.386459,15.336266,1
20905200,17.65,56.100659,50.034495,6.0661642,22.684796,1,56.165204,20.245608,18.362617,15.295,1
20905200,17.65,56.100659,50.034495,6.0661642,22.684796,1,56.165204,20.245608,18.362617,15.295,1
20905200,17.65,56.100659,50.034495,6.0661642,22.684796,1,56.165204,20.245608,18.362617,15.295,1
20906280,17.41,56.159778,50.091788,6.0679901,22.623901,1,56.226099,20.440728,17.505285,15.223,1
20908440,16.93,56.278763,50.206416,6.0723474,22.500581,1,56.349419,20.835951,15.811605,15.079,1
20908800,16.85,56.298687,50.225527,6.0731592,22.479841,1,56.370159,20.902588,15.532503,15.055,1
20908800,16.85,56.298687,50.225527,6.0731592,22.479841,1,56.370159,20.902588,15.532503,15.055,1
20908800,16.85,56.298687,50.225527,6.0731592,22.479841,1,56.370159,20.902588,15.532503,15.055,1
20909880,16.673,56.344989,50.271474,6.0735148,22.433995,1,56.416005,21.061731,15.500728,15.0019,1
20912040,16.319,56.433361,50.357188,6.0761733,22.343264,1,56.506736,21.36437,15.440917,14.8957,1
20912400,16.26,56.447559,50.370696,6.076863,22.328259,1,56.521741,21.41292,15.431413,14.878,1
20912400,16.26,56.447559,50.370696,6.076863,22.328259,1,56.521741,21.41292,15.431413,14.878,1
20912400,16.26,56.447559,50.370696,6.076863,22.328259,1,56.521741,21.41292,15.431413,14.878,1
20913480,15.963,56.516954,50.435146,6.0818074,22.252577,1,56.597423,21.649783,15.380735,14.7889,1
20915640,15.369,56.663476,50.575342,6.0881336,22.099443,1,56.750557,22.161671,15.280054,14.6107,1
20916000,15.27,56.688865,50.600128,6.0887375,22.073704,1,56.776296,22.251977,15.263353,14.581,1
20916000,15.27,56.688865,50.600128,6.0887375,22.073704,1,56.776296,22.251977,15.263353,14.581,1
20916000,15.27,56.688865,50.600128,6.0887375,22.073704,1,56.776296,22.251977,15.263353,14.581,1
20919600,14.6,56.858716,50.766124,6.0925919,21.901411,1,56.948589,22.876124,15.149331,14.38,1
20919600,14.6,56.858716,50.766124,6.0925919,21.901411,1,56.948589,22.876124,15.149331,14.38,1
20923200,13.92,57.027536,50.928883,6.0986523,21.726767,1,57.123233,23.507127,15.033431,14.176,1
20923200,13.92,57.027536,50.928883,6.0986523,21.726767,1,57.123233,23.507127,15.033431,14.176,1
20923200,13.92,57.027536,50.928883,6.0986523,21.726767,1,57.123233,23.507127,15.033431,14.176,1
20926800,13.74,57.078305,50.98124,6.097065,21.679605,1,57.170395,23.704918,15.002652,14.122,1
20926800,13.74,57.078305,50.98124,6.097065,21.679605,1,57.170395,23.704918,15.002652,14.122,1
20927880,14.016,57.022348,50.933988,6.0883601,21.748112,1,57.101888,23.508521,15.04966,14.2048,1
20930040,14.568,56.888072,50.807459,6.080613,21.891259,1,56.958741,23.013927,15.143732,14.3704,1
20930400,14.66,56.862979,50.782464,6.0805154,21.915835,1,56.934165,22.919288,15.159413,14.398,1
20930400,14.66,56.862979,50.782464,6.0805154,21.915835,1,56.934165,22.919288,15.159413,14.398,1
20934000,16.63,56.38781,50.331348,6.056462,22.418895,1,56.431105,21.311405,15.493221,14.989,1
20934000,16.63,56.38781,50.331348,6.056462,22.418895,1,56.431105,21.311405,15.493221,14.989,1
20935080,16.948,56.299088,50.240967,6.0581207,22.502905,1,56.347095,21.003365,16.345205,15.0844,1
20937240,17.584,56.139071,50.084562,6.0545093,22.665448,1,56.184552,20.468948,18.075834,15.2752,1
20937600,17.69,56.114548,50.061507,6.0530411,22.691882,1,56.158118,20.390242,18.368263,15.307,1
20937600,17.69,56.114548,50.061507,6.0530411,22.691882,1,56.158118,20.390242,18.368263,15.307,1
20937600,17.69,56.114548,50.061507,6.0530411,22.691882,1,56.158118,20.390242,18.368263,15.307,1
20941200,19.52,55.669234,49.638022,6.0312113,23.162228,1,55.687772,19.039645,18.685106,15.856,1
20941200,19.52,55.669234,49.638022,6.0312113,23.162228,1,55.687772,19.039645,18.685106,15.856,1
20942280,20.132,55.520083,49.495837,6.0242462,23.319315,1,55.530685,18.595688,18.790185,16.0396,1
20944440,21.356,55.217075,49.204451,6.012624,23.634468,1,55.215532,17.711518,18.999598,16.4068,1
20944800,21.56,55.165984,49.155005,6.0109791,23.687114,1,55.162886,17.565469,19.034387,16.468,1
20944800,21.56,55.165984,49.155005,6.0109791,23.687114,1,55.162886,17.565469,19.034387,16.468,1
20944800,21.56,55.165984,49.155005,6.0109791,23.687114,1,55.162886,17.565469,19.034387,16.468,1
20948400,21.02,55.268403,49.235929,6.0324741,23.55245,1,55.29755,17.832752,18.942464,16.306,1
20948400,21.02,55.268403,49.235929,6.0324741,23.55245,1,55.29755,17.832752,18.942464,16.306,1
20949480,20.888,55.301255,49.267075,6.0341791,23.517739,1,55.332261,17.926666,18.91989,16.2664,1
20951640,20.624,55.366819,49.330219,6.0366002,23.449733,1,55.400267,18.116431,18.874725,16.1872,1
20952000,20.58,55.377729,49.340848,6.0368801,23.438575,1,55.411425,18.14834,18.867194,16.174,1
20952000,20.58,55.377729,49.340848,6.0368801,23.438575,1,55.411425,18.14834,18.867194,16.174,1
20952000,20.58,55.377729,49.340848,6.0368801,23.438575,1,55.411425,18.14834,18.867194,16.174,1
20952324,20.8041,55.348318,49.323087,6.0252307,23.487134,1,55.362866,18.078989,18.905262,16.24123,1
20952972,21.2523,55.253587,49.245406,6.0081804,23.606056,1,55.243944,17.826072,18.981852,16.37569,1
20953620,21.7005,55.134941,49.128672,6.0062691,23.724464,1,55.125536,17.48543,19.05831,16.51015,1
20955600,23.07,54.796683,48.801171,5.9955124,24.07379,1,54.77621,16.561363,19.291049,16.921,1
20955600,23.07,54.796683,48.801171,5.9955124,24.07379,1,54.77621,16.561363,19.291049,16.921,1
20955600,23.07,54.796683,48.801171,5.9955124,24.07379,1,54.77621,16.561363,19.291049,16.921,1
20956251,23.270794,54.733015,48.73378,5.9992358,24.129623,1,54.720377,16.387065,19.325194,16.981238,1
20957554,23.672382,54.628452,48.628454,5.9999975,24.231233,1,54.618767,16.113724,19.393137,17.101714,1
20959200,24.18,54.50927,48.513776,5.9954943,24.356189,1,54.493811,15.818768,19.478737,17.254,1
20959200,24.18,54.50927,48.513776,5.9954945,24.356189,1,54.493811,15.818768,19.478737,17.254,1
20959200,24.18,54.50927,48.513776,5.9954945,24.356189,1,54.493811,15.818768,19.478737,17.254,1
20960280,23.835,54.565108,48.556094,6.0090144,24.278305,1,54.571695,15.944312,19.420831,17.1505,1
20962440,23.145,54.729265,48.708008,6.0212566,24.098508,1,54.751492,16.359378,19.304103,16.9435,1
20962800,23.03,54.762444,48.740932,6.0215113,24.066075,1,54.783925,16.447205,19.284542,16.909,1
20962800,23.03,54.762444,48.740932,6.0215113,24.066075,1,54.783925,16.447205,19.284542,16.909,1
20962800,23.03,54.762444,48.740932,6.0215113,24.066075,1,54.783925,16.447205,19.284542,16.909,1
20966099,23.167455,54.742917,48.732664,6.0102536,24.102712,1,54.747288,16.409749,19.307783,16.950236,1
20966400,23.18,54.741065,48.731793,6.0092726,24.106051,1,54.743949,16.406089,19.309905,16.954,1
20966400,23.18,54.741065,48.731793,6.0092726,24.106051,1,54.743949,16.406089,19.309905,16.954,1
20966400,23.18,54.741065,48.731793,6.0092726,24.106051,1,54.743949,16.406089,19.309905,16.954,1
20970000,23.41,54.684322,48.677449,6.006873,24.165409,1,54.684591,16.259674,19.348842,17.023,1
20970000,23.41,54.684322,48.677449,6.006873,24.165409,1,54.684591,16.259674,19.348842,17.023,1
20970000,23.41,54.684322,48.677449,6.006873,24.165409,1,54.684591,16.259674,19.348842,17.023,1
20973600,23.42,54.679133,48.670952,6.0081811,24.168372,1,54.681628,16.24408,19.350555,17.026,1
20973600,23.42,54.679133,48.670952,6.0081811,24.168372,1,54.681628,16.24408,19.350555,17.026,1
20973600,23.42,54.679133,48.670952,6.0081811,24.168372,1,54.681628,16.24408,19.350555,17.026,1
20973924,23.2922,54.69792,48.683802,6.0141175,24.139845,1,54.710155,16.285556,19.329058,16.98766,1
20974572,23.0366,54.753186,48.730347,6.0228391,24.072224,1,54.777776,16.42084,19.285761,16.91098,1
20975220,22.781,54.820265,48.79618,6.0240846,24.004968,1,54.845032,16.59904,19.242415,16.8343,1
20977200,22,55.016943,48.987712,6.0292311,23.804219,1,55.045781,17.131058,19.10969,16.6,1
20977200,22,55.016943,48.987712,6.0292311,23.804219,1,55.045781,17.131058,19.10969,16.6,1
20977200,22,55.016943,48.987712,6.0292311,23.804219,1,55.045781,17.131058,19.10969,16.6,1
20978018,21.766087,55.075818,49.045289,6.0305287,23.744304,1,55.105696,17.295238,19.069821,16.529826,1
20979653,21.298262,55.192095,49.157635,6.0344599,23.624153,1,55.225847,17.621237,18.990038,16.389479,1
20980800,20.97,55.273044,49.235235,6.0378094,23.539692,1,55.310308,17.851153,18.933987,16.291,1
20980800,20.97,55.273044,49.235235,6.0378094,23.539692,1,55.310308,17.851153,18.933987,16.291,1
20981124,20.6991,55.322801,49.276169,6.0466319,23.476032,1,55.373968,17.984188,18.887823,16.20973,1
20981772,20.1573,55.446314,49.386102,6.0602123,23.33422,1,55.51578,18.332257,18.795012,16.04719,1
20983518,18.697523,55.814744,49.743834,6.0709098,22.957222,1,55.892778,19.456535,18.543929,15.609257,1
20984400,17.96,56.004543,49.931667,6.0728761,22.768291,1,56.081709,20.065638,18.416514,15.388,1
20984400,17.96,56.004543,49.931667,6.0728761,22.768291,1,56.081709,20.065638,18.416514,15.388,1
20984400,17.96,56.004543,49.931667,6.0728761,22.768291,1,56.081709,20.065638,18.416514,15.388,1
20986979,17.666246,56.099909,50.035694,6.0642148,22.6886,1,56.1614,20.39853,18.365411,15.299874,1
20988000,17.55,56.135706,50.073994,6.0617124,22.657494,1,56.192506,20.522412,18.345203,15.265,1
20988000,17.55,56.135706,50.073994,6.0617124,22.657494,1,56.192506,20.522412,18.345203,15.265,1
20988000,17.55,56.135706,50.073994,6.0617124,22.657494,1,56.192506,20.522412,18.345203,15.265,1
20991600,17.59,56.125686,50.065076,6.0606098,22.66889,1,56.18111,20.490524,18.352158,15.277,1
20991600,17.59,56.125686,50.065076,6.0606098,22.66889,1,56.18111,20.490524,18.352158,15.277,1
20991600,17.59,56.125686,50.065076,6.0606097,22.66889,1,56.18111,20.490524,18.352158,15.277,1
20991609,17.589417,56.043344,50.064709,5.9786346,22.668452,0.9975943,56.181548,20.413973,18.346678,15.276825,0.9975943
20991626,17.58825,55.7529,50.062085,5.6908146,22.664762,0.9927829,56.185238,20.114334,18.333651,15.276475,0.9927829
20991654,17.586401,54.945934,50.031233,4.9147008,22.630544,0.98515456,56.219456,19.091379,18.311922,15.27592,0.98515456
20991665,17.585684,54.566454,50.002664,4.5637897,22.601963,0.98219596,56.248037,18.534475,18.303819,15.275705,0.98219596
20991676,17.584967,54.170883,49.95628,4.2146031,22.560333,0.97923737,56.289667,17.908676,18.295428,15.27549,0.97923737
20991679,17.584751,54.049735,49.938132,4.1116031,22.545072,0.97834979,56.304928,17.709212,18.292963,15.275425,0.97834979
20991682,17.584536,53.927647,49.917689,4.0099585,22.528467,0.97746221,56.321533,17.505175,18.290475,15.275361,0.97746221
20991698,17.58346,53.305508,49.776118,3.5293894,22.425073,0.97302432,56.424927,16.433848,18.278027,15.275038,0.97302432
20991743,17.580477,51.490118,49.019887,2.4702312,21.973247,0.96071776,56.876753,13.323755,18.243512,15.274143,0.96071776
20991797,17.576866,49.133483,47.487198,1.646285,21.151245,0.94582248,57.698755,9.8478473,18.201757,15.27306,0.94582248
20991821,17.575279,48.050549,46.653918,1.3966304,20.712034,0.93927762,58.137966,8.6297285,18.183415,15.272584,0.93927762
20991845,17.573693,46.948392,45.763438,1.1849534,20.235435,0.93273276,58.614565,7.6528139,18.165078,15.272108,0.93273276
20991868,17.572146,45.861912,44.853379,1.0085335,19.739633,0.92635367,59.110367,6.8700303,18.147208,15.271644,0.92635367
20991868,17.572146,45.861912,44.853379,1.0085335,19.739633,0.92635367,59.110367,6.8700303,18.147208,15.271644,0.92635367
20991868,17.572145,45.864997,44.852618,1.0123792,19.739214,0.92634844,59.110786,6.8699555,18.147194,15.271644,0.92634844
20991868,17.572145,45.865576,44.852481,1.0130952,19.739139,0.9263475,59.110861,6.8699453,18.147191,15.271643,0.9263475
20991868,17.572145,45.866173,44.852344,1.0138286,19.739064,0.92634656,59.110936,6.8699377,18.147189,15.271643,0.92634656
20991868,17.572143,45.869135,44.85166,1.0174755,19.738687,0.92634185,59.111313,6.8698966,18.147175,15.271643,0.92634185
20991868,17.572142,45.872098,44.850975,1.0211229,19.738311,0.92633715,59.111689,6.869856,18.147162,15.271643,0.92633715
20991868,17.57214,45.879082,44.849359,1.0297227,19.737422,0.92632604,59.112578,6.8697604,18.147131,15.271642,0.92632604
20991868,17.572132,45.8985,44.844849,1.0536508,19.734941,0.92629505,59.115059,6.8695041,18.147044,15.27164,0.92629505
20991868,17.572117,45.936884,44.835879,1.1010048,19.730006,0.92623343,59.119994,6.8690082,18.146872,15.271635,0.92623343
20991868,17.572102,45.975034,44.826907,1.1481271,19.725068,0.92617182,59.124932,6.8685161,18.146699,15.271631,0.92617182
20991869,17.572039,46.13305,44.788984,1.3440657,19.704193,0.92591162,59.145807,6.866602,18.14597,15.271612,0.92591162
20991872,17.571899,46.466513,44.704346,1.7621677,19.657577,0.92533226,59.192423,6.8635009,18.144348,15.27157,0.92533226
20991872,17.571857,46.561584,44.678902,1.882682,19.64356,0.92515845,59.20644,6.8629034,18.143861,15.271557,0.92515845
20991873,17.571814,46.654499,44.653434,2.0010648,19.629532,0.92498463,59.220468,6.8624368,18.143374,15.271544,0.92498463
20991873,17.571772,46.745299,44.627943,2.1173552,19.615497,0.92481082,59.234503,6.8620941,18.142887,15.271532,0.92481082
20991877,17.571562,47.169371,44.500158,2.669213,19.545352,0.92394177,59.304648,6.8620667,18.140453,15.271469,0.92394177
20991880,17.571351,47.546361,44.371873,3.1744884,19.475556,0.92307272,59.374444,6.8646331,18.138019,15.271405,0.92307272
20991883,17.57114,47.880722,44.243213,3.6375089,19.406662,0.92220367,59.443338,6.8694661,18.135585,15.271342,0.92220367
20991887,17.570857,48.270892,44.069924,4.2009683,19.316532,0.9210344,59.533468,6.8790712,18.132311,15.271257,0.9210344
20991897,17.570181,48.976419,43.662522,5.3138971,19.121903,0.91824701,59.728097,6.913656,18.124505,15.271054,0.91824701
20991907,17.569505,49.429328,43.277191,6.152137,18.964621,0.91545962,59.885379,6.9623661,18.1167,15.270852,0.91545962
20991922,17.568518,49.791779,42.804129,6.9876493,18.810987,0.91138845,60.039013,7.0530178,18.105301,15.270556,0.91138845
20991937,17.567531,49.934145,42.486708,7.4474367,18.736796,0.90731728,60.113204,7.1603781,18.093904,15.270259,0.90731728
20991958,17.566145,49.983409,42.337588,7.6458214,18.718142,0.90159696,60.131858,7.3257208,18.077892,15.269843,0.90159696
20991985,17.564361,50.015442,42.531655,7.4837868,18.758932,0.89424007,60.091068,7.5445694,18.057304,15.269308,0.89424007
20992025,17.56164,50.191029,43.112955,7.0780739,18.844194,0.88301591,60.005806,7.8596835,18.025903,15.268492,0.88301591
