delta time[s],outdoor temperature[°C],flow temperature[°C],return flow temperature[°C],f-r diff[K],room temperature[°C],pump I/O,boiler heating temperature[°C],pressure[bar],drinking water temperature boiler[°C]
10602000,15,52.767393,44.682841,8.0845514,22.003424,1,52.846576,1.0459152,1
10602000,15,52.767393,44.682841,8.0845514,22.003424,1,52.846576,1.0459152,1
10602913,14.746508,52.819337,44.727442,8.0918946,21.940829,1,52.909171,1.0459096,1
10604738,14.239525,52.94236,44.843134,8.0992252,21.809326,1,53.040674,1.0458979,1
10605600,14,53.00393,44.903314,8.1006161,21.74703,1,53.10297,1.0458925,1
10605600,14,53.00393,44.903314,8.1006161,21.74703,1,53.10297,1.0458925,1
10607425,14.506983,52.900937,44.817356,8.0835819,21.874459,1,52.975541,1.045904,1
10609200,15,52.789658,44.716992,8.0726664,22.000319,1,52.849681,1.0459152,1
10609200,15,52.789658,44.716992,8.0726664,22.000319,1,52.849681,1.0459152,1
10609200,15,52.789658,44.716992,8.0726664,22.000319,1,52.849681,1.0459152,1
10609729,15,52.771983,44.692121,8.079862,22.005669,1,52.844331,1.0459157,1
10610788,15,52.764533,44.678081,8.0864524,22.003286,1,52.846714,1.0459152,1
10612624,15,52.769764,44.686747,8.0830164,22.003495,1,52.846505,1.0459153,1
10612800,15,52.771131,44.689171,8.0819602,22.003744,1,52.846256,1.0459154,1
10612800,15,52.771131,44.689171,8.0819602,22.003744,1,52.846256,1.0459154,1
10612800,15,52.771131,44.689171,8.0819602,22.003744,1,52.846256,1.0459154,1
10615220,14.462125,52.89157,44.797626,8.0939431,21.867054,1,52.982946,1.0459032,1
10616400,14.2,52.951965,44.853059,8.0989059,21.800178,1,53.049822,1.0458973,1
10616400,14.2,52.951965,44.853059,8.0989059,21.800178,1,53.049822,1.0458973,1
10616400,14.2,52.951965,44.853059,8.0989059,21.800178,1,53.049822,1.0458973,1
10616670,14.184983,52.963348,44.866702,8.0966456,21.793093,1,53.056907,1.0458966,1
10617211,14.154948,52.976314,44.883454,8.0928605,21.786122,1,53.063878,1.0458961,1
10619241,14.04215,53.001546,44.9071,8.0944468,21.75856,1,53.09144,1.0458938,1
10620000,14,53.009149,44.912386,8.0967628,21.747547,1,53.102453,1.0458927,1
10620000,14,53.009149,44.912386,8.0967628,21.747547,1,53.102453,1.0458927,1
10620000,14,53.009149,44.912386,8.0967628,21.747547,1,53.102453,1.0458927,1
10622030,13.43601,53.143479,45.038524,8.1049552,21.603452,1,53.246548,1.04588,1
10623600,13,53.249128,45.138759,8.1103689,21.491718,1,53.358282,1.0458701,1
10623600,13,53.249128,45.138759,8.1103689,21.491718,1,53.358282,1.0458701,1
10623600,13,53.249128,45.138759,8.1103689,21.491718,1,53.358282,1.0458701,1
10623629,12.9919,53.239285,45.140187,8.0990982,21.488637,1,53.312763,1.0458716,1
10623687,12.9757,53.207027,45.138791,8.068236,21.479881,1,53.224319,1.0458779,1
10623731,12.963704,53.173092,45.129947,8.0431457,21.469166,1,53.163058,1.0458853,1
10623774,12.951708,53.137184,45.11127,8.0259141,21.453975,1,53.106273,1.0458921,1
10623894,12.918289,53.026555,45.024236,8.0023193,21.395117,1,52.964617,1.0459059,1
10624081,12.866316,52.842534,44.8489,7.9936343,21.27688,1,52.771018,1.0459231,1
10624411,12.774804,52.520406,44.525931,7.9944747,21.048558,1,52.450269,1.0459502,1
10624894,12.640433,52.051667,44.058972,7.9926953,20.71393,1,51.978669,1.0459898,1
10625988,12.336685,50.989811,43.003682,7.9861296,19.959651,1,50.910458,1.0460804,1
10627081,12.032937,49.928464,41.9468,7.981664,19.204049,1,49.843571,1.0462268,1
10627200,12,49.813407,41.832127,7.9812799,19.122055,1,49.727945,1.0462455,1
10627200,12,49.813408,41.832127,7.981281,19.122055,1,49.727945,1.0462455,1
10627293,11.974252,49.784427,41.76492,8.0195068,19.070911,1,49.779089,1.0462475,1
10627348,11.958804,49.773203,41.729462,8.0437405,19.04296,1,49.80704,1.0462485,1
10627404,11.943355,49.769665,41.705082,8.0645823,19.020843,1,49.829157,1.0462478,1
10627621,11.882942,49.776509,41.681349,8.0951593,18.972826,1,49.877174,1.0462446,1
10627839,11.822529,49.795975,41.701675,8.0943002,18.955507,1,49.894493,1.046242,1
10628056,11.762115,49.81166,41.718295,8.0933645,18.941783,1,49.908217,1.0462396,1
10628366,11.67614,49.832796,41.739208,8.0935873,18.92,1,49.93,1.0462367,1
10629298,11.417277,49.897003,41.800461,8.0965414,18.853182,1,49.996818,1.0462272,1
10630575,11.062369,49.985061,41.885891,8.0991695,18.76211,1,50.08789,1.0462144,1
10633822,10.160639,50.208784,42.100976,8.1078074,18.530113,1,50.319887,1.0461814,1
10634400,10,50.248639,42.139098,8.1095409,18.488725,1,50.361275,1.0461755,1
10634400,10,50.248639,42.139098,8.1095409,18.488725,1,50.361275,1.0461755,1
10635012,9.9489858,50.268706,42.162453,8.1062528,18.473973,1,50.376027,1.0461728,1
10636237,9.8469575,50.296817,42.192206,8.1046115,18.448855,1,50.401145,1.0461688,1
10638000,9.7,50.331826,42.225013,8.106813,18.41112,1,50.43888,1.0461636,1
10638000,9.7,50.331826,42.225013,8.106813,18.41112,1,50.43888,1.0461636,1
10638000,9.7,50.331826,42.225013,8.106813,18.41112,1,50.43888,1.0461636,1
10640089,9.2938857,50.428041,42.315087,8.1129544,18.307143,1,50.542857,1.0461494,1
10641600,9,50.498939,42.38219,8.1167489,18.231733,1,50.618267,1.0461389,1
10641600,9,50.498939,42.38219,8.1167489,18.231733,1,50.618267,1.0461389,1
10641600,9,50.498939,42.38219,8.1167489,18.231733,1,50.618267,1.0461389,1
10645200,10,50.273635,42.177623,8.0960122,18.48564,1,50.36436,1.0461725,1
10645200,10,50.273635,42.177623,8.0960122,18.48564,1,50.36436,1.0461725,1
10648800,9.1,50.474135,42.358621,8.1155148,18.257885,1,50.592115,1.0461427,1
10648800,9.1,50.474135,42.358621,8.1155148,18.257885,1,50.592115,1.0461427,1
10648800,9.1,50.474135,42.358621,8.1155148,18.257885,1,50.592115,1.0461427,1
10652400,9,50.508084,42.395989,8.112095,18.230404,1,50.619596,1.0461378,1
10652400,9,50.508084,42.395989,8.112095,18.230404,1,50.619596,1.0461378,1
10652400,9,50.508084,42.395989,8.112095,18.230404,1,50.619596,1.0461378,1
10652429,8.9919,50.520355,42.397091,8.1232636,18.230509,1,50.668091,1.0461365,1
10652487,8.9757,50.557486,42.403468,8.1540181,18.232579,1,50.763221,1.0461312,1
10652546,8.9595,50.609088,42.422539,8.1865486,18.24006,1,50.85294,1.046122,1
10652604,8.9433,50.665268,42.458688,8.2065806,18.254402,1,50.935798,1.0461123,1
10652801,8.8884839,50.877981,42.643981,8.2340008,18.334281,1,51.184816,1.0460799,1
10653048,8.8200041,51.156474,42.918724,8.2377497,18.466622,1,51.463353,1.0460248,1
10653442,8.7106448,51.594671,43.356011,8.2386597,18.685578,1,51.900554,1.0459879,1
10654104,8.5267151,52.330231,44.083633,8.2465988,19.04853,1,52.641179,1.0459245,1
10654766,8.3427854,53.066262,44.813638,8.2526238,19.412573,1,53.380715,1.0458616,1
10655428,8.1588557,53.802368,45.542739,8.2596294,19.776334,1,54.120532,1.0457983,1
10656000,8,54.438161,46.172251,8.2659094,20.090469,1,54.759531,1.0457436,1
10656000,8,54.438161,46.172251,8.2659094,20.090469,1,54.759531,1.0457436,1
10656000,8,54.438161,46.172251,8.2659094,20.090469,1,54.759531,1.0457436,1
10656089,8.0248305,54.474781,46.249258,8.2255237,20.134341,1,54.715659,1.0457455,1
10656143,8.0397288,54.490149,46.29064,8.1995083,20.159176,1,54.690824,1.045748,1
10656197,8.0546271,54.496827,46.320636,8.1761907,20.180327,1,54.669673,1.0457518,1
10656432,8.1200749,54.494411,46.358796,8.1356148,20.234562,1,54.615438,1.0457599,1
10656668,8.1855227,54.472522,46.335685,8.136837,20.253627,1,54.596373,1.0457614,1
10656855,8.2374127,54.459092,46.320978,8.1381134,20.264858,1,54.585142,1.0457626,1
10657041,8.2893026,54.44642,46.308187,8.1382332,20.2778,1,54.5722,1.0457634,1
10657661,8.461433,54.403759,46.267688,8.1360708,20.322206,1,54.527794,1.0457676,1
10658501,8.6946297,54.34581,46.211396,8.1344133,20.382015,1,54.467985,1.0457727,1
10659600,9,54.269931,46.138204,8.1317272,20.460416,1,54.389584,1.0457796,1
10659600,9,54.269931,46.138204,8.1317272,20.460416,1,54.389584,1.0457796,1
10659600,9,54.269931,46.138204,8.1317272,20.460416,1,54.389584,1.0457796,1
10660094,9,54.260039,46.124303,8.1357357,20.46327,1,54.38673,1.0457799,1
10661082,9,54.255711,46.116072,8.1396394,20.46187,1,54.38813,1.0457796,1
10662533,9,54.258623,46.120844,8.1377787,20.461896,1,54.388104,1.0457796,1
10664841,9,54.25643,46.117652,8.1387776,20.46236,1,54.38764,1.0457797,1
10667150,9,54.258179,46.119942,8.1382376,20.461681,1,54.388319,1.0457796,1
10670400,9,54.257124,46.11873,8.1383937,20.462295,1,54.387705,1.0457797,1
10670400,9,54.257124,46.11873,8.1383937,20.462295,1,54.387705,1.0457797,1
10670400,9,54.257124,46.11873,8.1383937,20.462295,1,54.387705,1.0457797,1
10673980,9.9945598,54.022493,45.899519,8.1229738,20.715699,1,54.134301,1.0458023,1
10674000,10,54.021209,45.89832,8.1228895,20.717086,1,54.132914,1.0458024,1
10674000,10,54.021209,45.89832,8.1228895,20.717086,1,54.132914,1.0458024,1
10677600,12,53.537086,45.439136,8.0979499,21.229348,1,53.620652,1.0458479,1
10681200,14,53.046423,44.969868,8.0765549,21.742715,1,53.107285,1.0458933,1
10681200,14,53.046423,44.969868,8.0765549,21.742715,1,53.107285,1.0458933,1
10681816,14.171118,52.989105,44.907533,8.0815724,21.790623,1,53.059377,1.0458974,1
10683048,14.513355,52.898691,44.815152,8.0835383,21.876582,1,52.973418,1.0459047,1
10685957,15.321444,52.702284,44.629161,8.0731226,22.084918,1,52.765082,1.0459232,1
10688400,16,52.537199,44.473132,8.064067,22.260392,1,52.589608,1.0459388,1
10688400,16,52.537199,44.473132,8.064067,22.260392,1,52.589608,1.0459388,1
10688400,16,52.537199,44.473132,8.064067,22.260392,1,52.589608,1.0459388,1
10692000,17.2,52.237566,44.182347,8.055219,22.567894,1,52.282106,1.0459658,1
10692000,17.2,52.237566,44.182347,8.055219,22.567894,1,52.282106,1.0459658,1
10692000,17.2,52.237566,44.182347,8.055219,22.567894,1,52.282106,1.0459658,1
10693080,17.44,52.172694,44.116629,8.0560646,22.630078,1,52.219922,1.0459712,1
10695240,17.92,52.052449,43.999482,8.0529677,22.75285,1,52.09715,1.045982,1
10695600,18,52.033481,43.981589,8.051892,22.773157,1,52.076843,1.0459837,1
10695600,18,52.033481,43.981589,8.051892,22.773157,1,52.076843,1.0459837,1
10695600,18,52.033481,43.981589,8.051892,22.773157,1,52.076843,1.0459837,1
10699200,18,52.023308,43.966419,8.0568889,22.775067,1,52.074933,1.0459838,1
10699200,18,52.023308,43.966419,8.0568889,22.775067,1,52.074933,1.0459838,1
10699200,18,52.023308,43.966419,8.0568889,22.775067,1,52.074933,1.0459838,1
10702800,17.6,52.117296,44.053845,8.0634507,22.672737,1,52.177263,1.0459748,1
10702800,17.6,52.117296,44.053845,8.0634507,22.672737,1,52.177263,1.0459748,1
10706400,18,52.027681,43.972803,8.0548778,22.77407,1,52.07593,1.0459838,1
10706400,18,52.027681,43.972803,8.0548778,22.77407,1,52.07593,1.0459838,1
10706400,18,52.027681,43.972803,8.0548778,22.77407,1,52.07593,1.0459838,1
10710000,17,52.258991,44.186416,8.0725754,22.519614,1,52.330386,1.0459613,1
10710000,17,52.258991,44.186416,8.0725754,22.519614,1,52.330386,1.0459613,1
10710000,17,52.258991,44.186416,8.0725754,22.519614,1,52.330386,1.0459613,1
10710029,16.98461,52.248883,44.18735,8.0615333,22.516517,1,52.284883,1.0459628,1
10710087,16.95383,52.216549,44.185084,8.0314643,22.506748,1,52.197452,1.045969,1
10710146,16.92305,52.171122,44.170353,8.0007694,22.488426,1,52.118574,1.0459787,1
10710204,16.89227,52.122795,44.13922,7.9835751,22.461269,1,52.048531,1.0459867,1
10710357,16.811434,51.984533,44.017713,7.9668197,22.36652,1,51.88801,1.0460013,1
10710584,16.691597,51.773982,43.809075,7.9649063,22.199007,1,51.67709,1.0460197,1
10710933,16.507329,51.456222,43.489078,7.9671437,21.933209,1,51.360987,1.0460458,1
10711560,16.176513,50.887568,42.923219,7.9643497,21.461062,1,50.788453,1.0460942,1
10713207,15.307325,49.392301,41.431962,7.9603397,20.21887,1,49.285842,1.0463058,1
10713600,15.1,49.035438,41.075669,7.9597696,19.922337,1,48.927663,1.0463672,1
10713600,15.1,49.035442,41.075669,7.9597737,19.922337,1,48.927663,1.0463672,1
10713600,15.1,49.035442,41.075669,7.9597737,19.922337,1,48.927663,1.0463672,1
10713668,15.060439,49.012891,41.024496,7.9883946,19.876931,1,48.973069,1.0463603,1
10713709,15.036702,49.004041,40.996342,8.0076993,19.85101,1,48.99899,1.0463613,1
10713749,15.012966,49.001359,40.974164,8.0271951,19.828143,1,49.021857,1.0463608,1
10713940,14.901932,49.013031,40.941023,8.0720081,19.75659,1,49.09341,1.0463561,1
10714130,14.790898,49.043823,40.967982,8.0758416,19.720409,1,49.129591,1.0463515,1
10714320,14.679864,49.073526,40.997945,8.075581,19.692946,1,49.157054,1.0463472,1
10714581,14.527612,49.111231,41.035677,8.0755546,19.654839,1,49.195161,1.0463418,1
10715267,14.12749,49.2105,41.130784,8.079716,19.551728,1,49.298272,1.0463273,1
10716948,13.147188,49.453522,41.36538,8.0881417,19.299661,1,49.550339,1.0462919,1
10717200,13,49.489998,41.400739,8.0892588,19.261863,1,49.588137,1.0462866,1
10717200,13,49.489998,41.400739,8.0892588,19.261863,1,49.588137,1.0462866,1
10717200,13,49.489998,41.400739,8.0892588,19.261863,1,49.588137,1.0462866,1
10718087,12.753518,49.563655,41.477548,8.0861069,19.195917,1,49.654083,1.0462761,1
10719862,12.260555,49.689274,41.601859,8.0874156,19.070638,1,49.779362,1.0462579,1
10720800,12,49.750134,41.659572,8.0905624,19.005453,1,49.844547,1.0462489,1
10720800,12,49.750134,41.659572,8.0905624,19.005453,1,49.844547,1.0462489,1
10720800,12,49.750134,41.659572,8.0905624,19.005453,1,49.844547,1.0462489,1
10724016,12.178691,49.722946,41.641155,8.0817916,19.0471,1,49.8029,1.0462532,1
10724400,12.2,49.719566,41.638765,8.0808005,19.052105,1,49.797895,1.0462537,1
10724400,12.2,49.719566,41.638765,8.0808005,19.052105,1,49.797895,1.0462537,1
10724400,12.2,49.719566,41.638765,8.0808005,19.052105,1,49.797895,1.0462537,1
10728000,13,49.527538,41.45774,8.0697978,19.257731,1,49.592269,1.0462819,1
10728000,13,49.527538,41.45774,8.0697978,19.257731,1,49.592269,1.0462819,1
10728000,13,49.527538,41.45774,8.0697978,19.257731,1,49.592269,1.0462819,1
10731600,13,49.517745,41.443038,8.0747074,19.259175,1,49.590825,1.0462832,1
10731600,13,49.517745,41.443038,8.0747074,19.259175,1,49.590825,1.0462832,1
10735200,14.1,49.258416,41.200322,8.0580931,19.54017,1,49.30983,1.0463213,1
10735200,14.1,49.258416,41.200322,8.0580931,19.54017,1,49.30983,1.0463213,1
10735200,14.1,49.258416,41.200322,8.0580931,19.54017,1,49.30983,1.0463213,1
10738800,15,49.03327,40.982471,8.0507992,19.772322,1,49.077678,1.0463541,1
10738800,15,49.03327,40.982471,8.0507992,19.772322,1,49.077678,1.0463541,1
10738800,15,49.03327,40.982471,8.0507992,19.772322,1,49.077678,1.0463541,1
10738829,14.9919,49.043389,40.981508,8.0618815,19.774122,1,49.124478,1.0463531,1
10738887,14.9757,49.076417,40.983755,8.0926625,19.778597,1,49.217203,1.0463484,1
10738946,14.9595,49.124623,40.998761,8.1258612,19.786671,1,49.306329,1.0463397,1
10739004,14.9433,49.178342,41.031144,8.1471972,19.80045,1,49.38975,1.0463304,1
10739151,14.902518,49.331984,41.158643,8.1733411,19.854809,1,49.580082,1.046307,1
10739385,14.837385,49.594361,41.410971,8.18339,19.973383,1,49.852305,1.0462685,1
10739752,14.735483,50.004047,41.820151,8.1838961,20.176987,1,50.260114,1.0462095,1
10740376,14.562258,50.697273,42.506445,8.1908275,20.519945,1,50.956505,1.0461086,1
10741574,14.229507,52.029704,43.82688,8.202824,21.178195,1,52.294763,1.0459581,1
10742400,14,52.948324,44.737495,8.2108297,21.631923,1,53.218077,1.0458731,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458731,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458733,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458734,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458735,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458735,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458739,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458741,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458744,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458748,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458762,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.0458788,1
10742400,14,52.948324,44.737495,8.2108297,21.631923,1,53.218077,1.0458812,1
10742400,14,52.948324,44.737495,8.2108297,21.631923,1,53.218077,1.0458818,1
10742400,14,52.948324,44.737495,8.2108297,21.631923,1,53.218077,1.0458822,1
10742400,14,52.948324,44.737495,8.2108297,21.631923,1,53.218077,1.0458823,1
10742400,14,52.948324,44.737495,8.2108297,21.631923,1,53.218077,1.0458823,1
10742400,14,52.948324,44.737495,8.2108297,21.631923,1,53.218077,1.0458821,1
10742400,14,52.948324,44.737495,8.2108297,21.631923,1,53.218077,1.0458815,1
10742400,14,52.948324,44.737495,8.2108296,21.631923,1,53.218077,1.04588,1
10742400,14,52.948325,44.737495,8.2108296,21.631923,1,53.218077,1.0458795,1
10742400,14,52.948325,44.737495,8.2108296,21.631923,1,53.218077,1.0458793,1
10742400,14,52.948325,44.737496,8.2108296,21.631923,1,53.218077,1.0458792,1
10742400,14,52.948326,44.737496,8.2108295,21.631924,1,53.218076,1.0458792,1
10742400,14,52.948328,44.737499,8.2108294,21.631925,1,53.218075,1.0458792,1
10742400,13.999999,52.948337,44.737508,8.2108288,21.631929,1,53.218071,1.0458792,1
10742400,13.999997,52.948361,44.737533,8.2108274,21.631942,1,53.218058,1.0458792,1
10742400,13.999991,52.948478,44.737619,8.2108585,21.631984,1,53.218016,1.0458792,1
10742400,13.999984,52.948595,44.737705,8.2108896,21.632026,1,53.217974,1.0458792,1
10742400,13.999971,52.948772,44.737894,8.2108784,21.632118,1,53.217882,1.0458792,1
10742401,13.999952,52.949006,44.738146,8.2108599,21.632242,1,53.217758,1.0458791,1
10742401,13.999933,52.949239,44.738399,8.2108398,21.632366,1,53.217634,1.0458791,1
10742402,13.99984,52.950384,44.739662,8.2107218,21.632985,1,53.217015,1.045879,1
10742408,13.999374,52.955683,44.745947,8.2097356,21.636079,1,53.213921,1.0458785,1
10742428,13.99769,52.970609,44.768321,8.2022878,21.647236,1,53.202764,1.0458772,1
10742470,13.994155,52.989943,44.812847,8.1770965,21.669567,1,53.180433,1.0458782,1
10742513,13.990619,53.001548,44.850969,8.1505791,21.688703,1,53.161297,1.0458821,1
10742555,13.987084,53.010136,44.879013,8.1311231,21.703619,1,53.146381,1.0458855,1
10742597,13.983549,53.015929,44.89734,8.1185884,21.714821,1,53.135179,1.0458874,1
10742640,13.980013,53.019161,44.909238,8.1099227,21.723048,1,53.126952,1.0458887,1
10742682,13.976478,53.02101,44.917203,8.1038072,21.728816,1,53.121184,1.0458898,1
10742772,13.968984,53.022932,44.926152,8.0967799,21.735304,1,53.114696,1.045891,1
10742862,13.961491,53.023746,44.92899,8.0947564,21.736758,1,53.113242,1.0458914,1
10742981,13.951623,53.024926,44.93028,8.0946452,21.735376,1,53.114624,1.0458914,1
10743099,13.941755,53.026706,44.931425,8.0952806,21.73269,1,53.11731,1.0458911,1
10743217,13.931887,53.028892,44.933113,8.095779,21.729863,1,53.120137,1.0458908,1
10743364,13.919685,53.031851,44.935761,8.0960905,21.726527,1,53.123473,1.0458905,1
10743510,13.907483,53.034891,44.938639,8.096252,21.72333,1,53.12667,1.0458902,1
10743657,13.895281,53.037928,44.941574,8.0963538,21.720187,1,53.129813,1.0458899,1
10743837,13.880284,53.041659,44.945173,8.0964863,21.716337,1,53.133663,1.0458896,1
10744017,13.865287,53.045383,44.948764,8.0966194,21.712486,1,53.137514,1.0458893,1
10744197,13.85029,53.049107,44.952354,8.0967524,21.708633,1,53.141367,1.0458889,1
10744417,13.831896,53.053674,44.956754,8.0969204,21.703906,1,53.146094,1.0458885,1
10744638,13.813502,53.05824,44.961156,8.0970842,21.699179,1,53.150821,1.0458881,1
10744859,13.795108,53.062804,44.965555,8.0972495,21.694451,1,53.155549,1.0458877,1
10745129,13.772544,53.068407,44.970952,8.097455,21.688652,1,53.161348,1.0458872,1
10745400,13.749981,53.074011,44.976352,8.0976585,21.682854,1,53.167146,1.0458867,1
10745671,13.727418,53.079612,44.981752,8.0978603,21.677056,1,53.172944,1.0458862,1
10746000,13.7,53.08642,44.988311,8.0981091,21.670011,1,53.179989,1.0458855,1
10746000,13.7,53.08642,44.988311,8.0981091,21.670011,1,53.179989,1.0458855,1
10746000,13.7,53.08642,44.988311,8.0981091,21.670011,1,53.179989,1.0458855,1
10746281,13.72341,53.085704,44.98962,8.0960844,21.67413,1,53.17587,1.0458859,1
10746843,13.77023,53.077617,44.984691,8.0929264,21.686794,1,53.163206,1.0458871,1
10747751,13.845884,53.057227,44.964655,8.0925728,21.707071,1,53.142929,1.0458889,1
10748658,13.921538,53.039264,44.947106,8.0921582,21.725551,1,53.124449,1.0458905,1
10749600,14,53.0198,44.928568,8.0912317,21.745978,1,53.104022,1.0458923,1
10749600,14,53.0198,44.928568,8.0912317,21.745978,1,53.104022,1.0458923,1
10749986,14.21466,52.98225,44.899339,8.0829107,21.796313,1,53.053687,1.0458968,1
